tool_link,tool_link_host,tool_link_path,requirements_txt,requirements_txt_no_version
https://github.com/DataSploit/datasploit,github.com,/DataSploit/datasploit,tqdm,tqdm
https://github.com/DataSploit/datasploit,github.com,/DataSploit/datasploit,travispy,travispy
https://github.com/DataSploit/datasploit,github.com,/DataSploit/datasploit,tweepy,tweepy
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,asteval==0.9.14,asteval
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,bleach>=3.1.0,bleach
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,bleach-whitelist>=0.0.10,bleach-whitelist
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,celery==4.3.0,celery
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,coverage==4.5.3,coverage
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,defusedxml==0.6.0,defusedxml
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django_celery_results==1.1.1,django_celery_results
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-auditlog==0.4.5,django-auditlog
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,git+https://github.com/Maffooch/django-custom-field.git@master#egg=django-custom-field,git+https://github.com/maffooch/django-custom-field.git@master#egg
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-dbbackup>=3.2.0,django-dbbackup
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-environ==0.4.5,django-environ
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-filter==2.0.0,django-filter
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-imagekit==4.0.2,django-imagekit
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-multiselectfield==0.1.8,django-multiselectfield
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-overextends==0.4.3,django-overextends
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-polymorphic==2.0.1,django-polymorphic
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-rest-swagger==2.1.2,django-rest-swagger
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-slack==5.13.0,django-slack
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-tagging==0.4.6,django-tagging
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-taggit-serializer==0.1.7,django-taggit-serializer
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,git+https://github.com/Maffooch/django-tastypie-swagger@master#egg=django-tastypie-swagger,git+https://github.com/maffooch/django-tastypie-swagger@master#egg
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-tastypie==0.14.2,django-tastypie
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,django-watson==1.5.2,django-watson
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,Django==2.2.4,django
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,djangorestframework==3.9.4,djangorestframework
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,gunicorn==19.9.0,gunicorn
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,html2text==2018.1.9,html2text
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,humanize==0.5.1,humanize
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,jira==2.0.0,jira
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,lxml==4.3.3,lxml
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,Markdown==3.1.1,markdown
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,mysqlclient==1.4.2,mysqlclient
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,pandas>=0.24.2,pandas
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,pdfkit==0.6.1,pdfkit
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,Pillow==6.0.0  # required by django-imagekit,pillow
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,psycopg2-binary==2.8.2,psycopg2-binary
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,cryptography==2.7,cryptography
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,pygments==2.4.2,pygments
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,python-dateutil==2.8.0,python-dateutil
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,python-nmap==0.6.1,python-nmap
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,pytz==2019.1,pytz
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,redis==3.2.1,redis
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,requests>=2.22.0,requests
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,sqlalchemy  # Required by Celery broker transport,sqlalchemy  # required by celery broker transport
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,supervisor==4.0.3,supervisor
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,urllib3==1.25.3,urllib3
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,uWSGI==2.0.18,uwsgi
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,vobject==0.9.6.1,vobject
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,whitenoise>=4.1.2,whitenoise
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,titlecase==0.12.0,titlecase
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,social-auth-app-django==3.1.0,social-auth-app-django
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,Python-jose==3.0.1,python-jose
https://github.com/DefectDojo/django-DefectDojo,github.com,/DefectDojo/django-DefectDojo,gitpython>=2.1.13,gitpython
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,appnope==0.1.0,appnope
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,arrow==0.12.1,arrow
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,attrs==18.2.0,attrs
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,backcall==0.1.0,backcall
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,blessings==1.7,blessings
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,blinker==1.4,blinker
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,Click==7.0,click
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,cmd2==0.9.6,cmd2
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,colorama==0.4.1,colorama
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,decorator==4.3.0,decorator
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,EditorConfig==0.12.2,editorconfig
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,Flask==1.0.2,flask
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,Flask-Cors==3.0.7,flask-cors
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,flask-mongoengine==0.9.5,flask-mongoengine
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,Flask-WTF==0.14.2,flask-wtf
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,ipython==7.2.0,ipython
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,ipython-genutils==0.2.0,ipython-genutils
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,itsdangerous==1.1.0,itsdangerous
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,jedi==0.13.1,jedi
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,Jinja2==2.10.1,jinja2
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,jsbeautifier==1.8.9,jsbeautifier
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,MarkupSafe==1.1.0,markupsafe
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,mongoengine==0.16.3,mongoengine
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,parso==0.3.1,parso
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,pexpect==4.6.0,pexpect
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,pickleshare==0.7.5,pickleshare
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,prompt-toolkit==2.0.7,prompt-toolkit
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,ptyprocess==0.6.0,ptyprocess
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,Pygments==2.3.0,pygments
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,pymongo==3.7.2,pymongo
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,pyperclip==1.7.0,pyperclip
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,python-dateutil==2.7.5,python-dateutil
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,six==1.12.0,six
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,tableformatter==0.1.3,tableformatter
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,traitlets==4.3.2,traitlets
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,wcwidth==0.1.7,wcwidth
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,Werkzeug==0.14.1,werkzeug
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,WTForms==2.2.1,wtforms
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,asn1crypto==0.24.0,asn1crypto
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,cffi==1.12.3,cffi
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,cryptography==2.7,cryptography
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,pycparser==2.19,pycparser
https://github.com/Den1al/JSShell,github.com,/Den1al/JSShell,pyOpenSSL==19.0.0,pyopenssl
https://github.com/DonnchaC/onionbalance,github.com,/DonnchaC/onionbalance,stem==1.4.1b,stem
https://github.com/DonnchaC/onionbalance,github.com,/DonnchaC/onionbalance,PyYAML==3.11,pyyaml
https://github.com/DonnchaC/onionbalance,github.com,/DonnchaC/onionbalance,pycrypto==2.6.1,pycrypto
https://github.com/DonnchaC/onionbalance,github.com,/DonnchaC/onionbalance,future==0.14.3,future
https://github.com/DonnchaC/onionbalance,github.com,/DonnchaC/onionbalance,sphinxcontrib-autoprogram==0.1.2,sphinxcontrib-autoprogram
https://github.com/DonnchaC/onionbalance,github.com,/DonnchaC/onionbalance,setproctitle==1.1.9,setproctitle
https://github.com/Ekultek/Pybelt,github.com,/Ekultek/Pybelt,httplib2==0.10.3,httplib2
https://github.com/Ekultek/Pybelt,github.com,/Ekultek/Pybelt,colorlog==2.10.0,colorlog
https://github.com/Ekultek/Pybelt,github.com,/Ekultek/Pybelt,beautifulsoup4==4.5.3,beautifulsoup4
https://github.com/Ekultek/Pybelt,github.com,/Ekultek/Pybelt,protobuf==3.2.0rc2,protobuf
https://github.com/Ekultek/Pybelt,github.com,/Ekultek/Pybelt,requests==2.11.1,requests
https://github.com/Ekultek/Pybelt,github.com,/Ekultek/Pybelt,google==1.9.3,google
https://github.com/Ekultek/WhatBreach,github.com,/Ekultek/WhatBreach,arrow==0.13.1,arrow
https://github.com/Ekultek/WhatBreach,github.com,/Ekultek/WhatBreach,requests==2.21.0,requests
https://github.com/Ekultek/WhatBreach,github.com,/Ekultek/WhatBreach,bs4==0.0.1,bs4
https://github.com/Ekultek/WhatWaf,github.com,/Ekultek/WhatWaf,beautifulsoup4==4.6.3,beautifulsoup4
https://github.com/Ekultek/WhatWaf,github.com,/Ekultek/WhatWaf,requests==2.21.0,requests
https://github.com/Ekultek/XanXSS,github.com,/Ekultek/XanXSS,requests==2.20.0,requests
https://github.com/Ekultek/Zeus-Scanner,github.com,/Ekultek/Zeus-Scanner,selenium==3.5.0,selenium
https://github.com/Ekultek/Zeus-Scanner,github.com,/Ekultek/Zeus-Scanner,requests==2.12.2,requests
https://github.com/Ekultek/Zeus-Scanner,github.com,/Ekultek/Zeus-Scanner,python-nmap==0.6.1,python-nmap
https://github.com/Ekultek/Zeus-Scanner,github.com,/Ekultek/Zeus-Scanner,whichcraft==0.4.1,whichcraft
https://github.com/Ekultek/Zeus-Scanner,github.com,/Ekultek/Zeus-Scanner,pyvirtualdisplay==0.2.1,pyvirtualdisplay
https://github.com/Ekultek/Zeus-Scanner,github.com,/Ekultek/Zeus-Scanner,lxml==3.7.3,lxml
https://github.com/Ekultek/Zeus-Scanner,github.com,/Ekultek/Zeus-Scanner,psutil==5.0.1,psutil
https://github.com/Ekultek/Zeus-Scanner,github.com,/Ekultek/Zeus-Scanner,beautifulsoup4==4.6.0,beautifulsoup4
https://github.com/El3ct71k/AutoBrowser,github.com,/El3ct71k/AutoBrowser,python-nmap,python-nmap
https://github.com/El3ct71k/AutoBrowser,github.com,/El3ct71k/AutoBrowser,Ghost.py,ghost.py
https://github.com/El3ct71k/AutoBrowser,github.com,/El3ct71k/AutoBrowser,colorlog,colorlog
https://github.com/El3ct71k/SubDomain-Analyzer,github.com,/El3ct71k/SubDomain-Analyzer,dnspython,dnspython
https://github.com/El3ct71k/SubDomain-Analyzer,github.com,/El3ct71k/SubDomain-Analyzer,gevent,gevent
https://github.com/Exa-Networks/exabgp,github.com,/Exa-Networks/exabgp,ipaddr,ipaddr
https://github.com/Gallopsled/pwntools,github.com,/Gallopsled/pwntools,-e .,-e .
https://github.com/GerbenJavado/LinkFinder,github.com,/GerbenJavado/LinkFinder,jsbeautifier,jsbeautifier
https://github.com/GitHackTools/BillCipher,github.com,/GitHackTools/BillCipher,argparse,argparse
https://github.com/GitHackTools/BillCipher,github.com,/GitHackTools/BillCipher,dnspython,dnspython
https://github.com/GitHackTools/BillCipher,github.com,/GitHackTools/BillCipher,requests,requests
https://github.com/GoSecure/malboxes,github.com,/GoSecure/malboxes,appdirs,appdirs
https://github.com/GoSecure/malboxes,github.com,/GoSecure/malboxes,Jinja2>=2.9,jinja2
https://github.com/GoSecure/malboxes,github.com,/GoSecure/malboxes,jsmin,jsmin
https://github.com/GoSecure/malboxes,github.com,/GoSecure/malboxes,boto3,boto3
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,asyncio,asyncio
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,aiohttp,aiohttp
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,aioredis,aioredis
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,six>=1.11.0,six
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,Quamash>=0.6.1,quamash
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,SQLAlchemy==1.3.0b1,sqlalchemy
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,aiomonitor>=0.3.1,aiomonitor
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,APScheduler>=3.5.3,apscheduler
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,PyQt5>=5.11.3,pyqt5
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,sanic>=0.8.3,sanic
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,sanic_swagger,sanic_swagger
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,requests>=2.20.1,requests
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,pyfiglet,pyfiglet
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,colorama,colorama
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,termcolor,termcolor
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,win_inet_pton,win_inet_pton
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,pyExploitDb>=0.2.0,pyexploitdb
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,pyShodan,pyshodan
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,GitPython,gitpython
https://github.com/GoVanguard/legion,github.com,/GoVanguard/legion,pandas,pandas
https://github.com/HASecuritySolutions/VulnWhisperer,github.com,/HASecuritySolutions/VulnWhisperer,pandas==0.20.3,pandas
https://github.com/HASecuritySolutions/VulnWhisperer,github.com,/HASecuritySolutions/VulnWhisperer,setuptools==40.4.3,setuptools
https://github.com/HASecuritySolutions/VulnWhisperer,github.com,/HASecuritySolutions/VulnWhisperer,pytz==2017.2,pytz
https://github.com/HASecuritySolutions/VulnWhisperer,github.com,/HASecuritySolutions/VulnWhisperer,Requests==2.18.3,requests
https://github.com/HASecuritySolutions/VulnWhisperer,github.com,/HASecuritySolutions/VulnWhisperer,lxml==4.1.1,lxml
https://github.com/HASecuritySolutions/VulnWhisperer,github.com,/HASecuritySolutions/VulnWhisperer,future-fstrings,future-fstrings
https://github.com/HASecuritySolutions/VulnWhisperer,github.com,/HASecuritySolutions/VulnWhisperer,bs4,bs4
https://github.com/HASecuritySolutions/VulnWhisperer,github.com,/HASecuritySolutions/VulnWhisperer,jira,jira
https://github.com/HASecuritySolutions/VulnWhisperer,github.com,/HASecuritySolutions/VulnWhisperer,bottle,bottle
https://github.com/HASecuritySolutions/VulnWhisperer,github.com,/HASecuritySolutions/VulnWhisperer,coloredlogs,coloredlogs
https://github.com/HASecuritySolutions/VulnWhisperer,github.com,/HASecuritySolutions/VulnWhisperer,qualysapi>=5.1.0,qualysapi
https://github.com/HASecuritySolutions/VulnWhisperer,github.com,/HASecuritySolutions/VulnWhisperer,httpretty,httpretty
https://github.com/Hadesy2k/sqliv,github.com,/Hadesy2k/sqliv,bs4,bs4
https://github.com/Hadesy2k/sqliv,github.com,/Hadesy2k/sqliv,termcolor,termcolor
https://github.com/Hadesy2k/sqliv,github.com,/Hadesy2k/sqliv,terminaltables,terminaltables
https://github.com/Hadesy2k/sqliv,github.com,/Hadesy2k/sqliv,nyawc,nyawc
https://github.com/Hamza-Megahed/WebMap,github.com,/Hamza-Megahed/WebMap,requests,requests
https://github.com/Hamza-Megahed/WebMap,github.com,/Hamza-Megahed/WebMap,xmltodict,xmltodict
https://github.com/Hamza-Megahed/WebMap,github.com,/Hamza-Megahed/WebMap,python-nmap,python-nmap
