tool_link,tool_link_host,tool_link_path,stars_count,forks_count,watchers_count,releases_count,size_KB,commit_total_number,last_commit_date,first_commit_date,maintenance_period_days,commit_number_2010_2011,commit_number_2011_2012,commit_number_2012_2013,commit_number_2013_2014,commit_number_2014_2015,commit_number_2015_2016,commit_number_2016_2017,commit_number_2017_2018,commit_number_2018_2019,issues_all_count,issues_open_count,issues_closed_count,pr_all_count,pr_open_count,pr_closed_count,languages,requirements_txt
https://github.com/awnumar/memguard,github.com,/awnumar/memguard,1589,63,1589,37,5357,331,2019-10-04T11:35:15,2017-04-22T07:40:41,895,0,0,0,0,0,0,0,125,36,123,3,120,97,0,97,{'Go': 94957},
https://github.com/awslabs/git-secrets,github.com,/awslabs/git-secrets,6381,497,6381,0,123,98,2019-02-11T02:24:34,2015-12-10T18:18:10,1158,0,0,0,0,0,5,53,9,22,138,52,86,63,15,48,"{'Shell': 44023, 'Roff': 21381, 'PowerShell': 1400, 'Makefile': 752}",
https://github.com/azizaltuntas/Camelishing,github.com,/azizaltuntas/Camelishing,165,51,165,0,1961,33,2018-07-24T08:33:41,2018-07-15T18:09:06,8,0,0,0,0,0,0,0,0,33,10,9,1,1,0,1,{'Python': 103863},"PyQt5==5.11.2
PyInstaller==3.3.1
XlsxWriter==1.0.5
matplotlib==2.2.2
openpyxl==2.5.4
paramiko==2.4.1
pywin32==223"
https://github.com/azizaltuntas/Network-Analysis-Tools,github.com,/azizaltuntas/Network-Analysis-Tools,83,31,83,0,794,11,2017-02-08T11:03:58,2017-02-06T21:12:49,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,{'Python': 12586},
https://github.com/azizaltuntas/Pymap-Scanner,github.com,/azizaltuntas/Pymap-Scanner,67,19,67,0,123,8,2018-02-10T17:01:26,2018-02-10T16:46:14,0,0,0,0,0,0,0,0,0,8,2,2,0,1,1,0,{'Python': 39213},
https://github.com/b374k/b374k,github.com,/b374k/b374k,1734,650,1734,1,1872,43,2018-06-06T04:22:19,2014-01-11T14:30:16,1606,0,0,0,0,39,0,3,0,1,36,16,20,7,2,5,"{'CSS': 165577, 'PHP': 139789, 'JavaScript': 51678}",
https://github.com/b3mb4m/shellsploit-framework,github.com,/b3mb4m/shellsploit-framework,8,3,8,0,0,2,2017-03-11T12:31:59,2017-03-11T10:02:17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,{},
https://github.com/b4b4r07/httpstat,github.com,/b4b4r07/httpstat,162,19,162,0,185,9,2018-05-03T08:14:09,2016-09-25T12:19:39,584,0,0,0,0,0,0,5,2,2,6,3,3,3,1,2,{'Shell': 5821},
https://github.com/babun/babun,github.com,/babun/babun,8656,557,8656,0,2920,986,2019-06-11T15:45:48,2013-08-28T13:21:51,2113,0,0,0,112,598,228,37,1,2,882,412,470,101,21,80,"{'Shell': 66956, 'Groovy': 26189, 'Batchfile': 13046, 'Vim script': 2917, 'Visual Basic': 2028}",
https://github.com/baguswiratmaadi/catnip,github.com,/baguswiratmaadi/catnip,95,16,95,1,702,17,2019-04-13T17:04:29,2019-02-21T19:05:36,50,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,{'Shell': 10487},
https://github.com/baguswiratmaadi/reverie,github.com,/baguswiratmaadi/reverie,65,10,65,1,5087,12,2019-04-23T02:10:58,2019-04-13T16:26:01,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,{'Shell': 37003},
https://github.com/bahaabdelwahed/killshot,github.com,/bahaabdelwahed/killshot,127,36,127,0,40,39,2019-01-17T20:27:42,2018-10-27T15:29:01,82,0,0,0,0,0,0,0,0,30,5,4,1,3,2,1,{'Ruby': 38876},
https://github.com/bambish/ScanQLi,github.com,/bambish/ScanQLi,49,21,49,0,96,26,2019-07-15T09:54:27,2019-03-12T21:07:36,124,0,0,0,0,0,0,0,0,0,10,2,8,1,0,1,{'Python': 27374},"requests>=2.12.4
termcolor>=1.1.0
optparse-pretty>=0.1.1
validators>=0.12.4
beautifulsoup4>=4.5.3
urllib3>=1.19.1
numpy>=1.12.1
lxml>=3.7.1"
https://github.com/bannsec/autoPwn,github.com,/bannsec/autoPwn,73,28,73,0,2460,108,2019-10-13T03:04:13,2016-04-22T17:07:54,1268,0,0,0,0,0,0,12,26,45,35,26,9,1,0,1,"{'Python': 80933, 'Shell': 6844, 'Dockerfile': 358}",
https://github.com/basil00/Divert,github.com,/basil00/Divert,915,223,915,18,1189,269,2019-10-06T00:19:23,2011-08-19T12:11:17,2969,0,13,19,48,27,14,7,35,43,212,7,205,8,0,8,"{'C': 572763, 'Shell': 12861, 'Batchfile': 6369, 'Makefile': 300}",
https://github.com/basil00/TorWall,github.com,/basil00/TorWall,246,73,246,8,120,30,2019-03-16T22:46:06,2013-07-02T16:09:55,2083,0,0,0,8,11,2,0,1,7,30,8,22,0,0,0,"{'C': 74209, 'Shell': 2690, 'NSIS': 2271, 'Makefile': 490}",
https://github.com/batchmcnulty/Malbait,github.com,/batchmcnulty/Malbait,1,0,1,0,96,15,2017-10-22T20:01:55,2017-10-22T18:27:35,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,"{'Perl': 118950, 'HTML': 342}",
https://github.com/batistam/VMInjector,github.com,/batistam/VMInjector,185,70,185,0,6827,3,2012-11-14T15:08:04,2012-11-14T10:47:18,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,"{'C++': 16555, 'Python': 2888}",
https://github.com/batuhaniskr/twitter-intelligence,github.com,/batuhaniskr/twitter-intelligence,125,30,125,1,2930,109,2019-10-07T18:24:30,2017-05-30T21:29:49,859,0,0,0,0,0,0,0,22,86,13,1,12,10,1,9,"{'Python': 31579, 'HTML': 2325, 'CSS': 533, 'Dockerfile': 490}","lxml>=4.2.1
pyquery>=1.4.0
Flask>=0.12.3
pandas>=0.22.0
termcolor>=1.1.0
geopy>=1.11.0
requests>=2.19.1
numpy>=1.14.1
matplotlib>=2.2.2
PyQt5==5.11.2"
https://github.com/bcapptain/dockernymous,github.com,/bcapptain/dockernymous,61,11,61,0,23,26,2018-10-14T19:13:09,2018-04-27T11:48:26,170,0,0,0,0,0,0,0,0,26,2,1,1,1,1,0,{'Shell': 18605},
https://github.com/beefproject/beef,github.com,/beefproject/beef,4545,1091,4545,0,13511,3322,2019-09-26T06:20:15,2010-01-05T06:08:19,3551,141,696,690,422,305,289,248,219,146,1777,96,1681,280,2,278,"{'JavaScript': 2735774, 'Ruby': 1443523, 'CSS': 158193, 'HTML': 89423, 'Assembly': 43572, 'ActionScript': 31531, 'Shell': 24053, 'Java': 17922, 'PHP': 5877, 'C': 4967}",
https://github.com/behindthefirewalls/Parsero,github.com,/behindthefirewalls/Parsero,109,44,109,0,571,81,2014-09-29T11:27:42,2013-12-02T10:48:02,301,0,0,0,29,52,0,0,0,0,12,3,9,8,1,7,{'Python': 9670},
https://github.com/bekk/retire.js,github.com,/bekk/retire.js,17,3,17,0,956,326,2015-04-06T20:33:55,2013-08-30T21:44:35,583,0,0,0,179,108,39,0,0,0,1,0,1,1,0,1,"{'Groff': 178533, 'JavaScript': 75092, 'Shell': 4763, 'HTML': 2000}",
https://github.com/belane/linux-soft-exploit-suggester,github.com,/belane/linux-soft-exploit-suggester,157,33,157,0,1589,23,2018-09-08T20:21:13,2017-07-22T10:14:55,413,0,0,0,0,0,0,0,15,8,4,0,4,2,0,2,{'Python': 13886},
https://github.com/benjojo/dos_ssh,github.com,/benjojo/dos_ssh,130,13,130,0,165,18,2015-09-26T19:07:22,2014-08-23T10:56:18,399,0,0,0,0,16,2,0,0,0,4,1,3,2,0,2,{'Go': 9859},
https://github.com/besimaltnok/PiFinger,github.com,/besimaltnok/PiFinger,115,35,115,0,688,48,2018-07-03T16:38:18,2017-08-14T15:55:01,323,0,0,0,0,0,0,0,46,2,0,0,0,0,0,0,"{'Python': 4470, 'AutoIt': 1}","netifaces
termcolor"
https://github.com/besimaltnok/PiSavar,github.com,/besimaltnok/PiSavar,162,44,162,0,1667,99,2018-09-21T08:43:06,2017-07-28T15:51:47,419,0,0,0,0,0,0,0,93,6,7,1,6,3,1,2,{'Python': 5656},
https://github.com/besimorhino/powercat,github.com,/besimorhino/powercat,784,207,784,0,52,82,2017-08-05T19:19:56,2014-08-21T14:36:19,1080,0,0,0,0,55,24,0,3,0,17,7,10,4,2,2,{'PowerShell': 37641},
https://github.com/bettercap/bettercap,github.com,/bettercap/bettercap,6026,575,6026,36,14782,1786,2019-10-18T13:39:39,2017-11-17T13:49:59,699,0,0,0,0,0,0,0,7,1311,625,40,585,113,1,112,"{'Go': 2409707, 'Shell': 8528, 'Python': 1580, 'Makefile': 942, 'Dockerfile': 919}",
https://github.com/bhdresh/Dejavu,github.com,/bhdresh/Dejavu,215,58,215,3,2248,114,2019-05-19T20:59:10,2018-05-01T19:13:06,383,0,0,0,0,0,0,0,0,111,5,2,3,1,1,0,{},
https://github.com/biggiesmallsAG/nightHawkResponse,github.com,/biggiesmallsAG/nightHawkResponse,541,122,541,3,35142,115,2018-02-08T03:34:20,2016-07-06T11:02:06,581,0,0,0,0,0,0,87,9,19,50,21,29,2,0,2,"{'Go': 415741, 'TypeScript': 121459, 'HTML': 46098, 'CSS': 16509, 'JavaScript': 12694}",
https://github.com/bishopfox/eyeballer,github.com,/bishopfox/eyeballer,256,25,256,0,14102,108,2019-08-14T20:53:56,2019-03-06T22:56:00,160,0,0,0,0,0,0,0,0,0,52,9,43,17,2,15,"{'Python': 33163, 'HTML': 6317, 'Shell': 150}","Augmentor
click
matplotlib
numpy
pandas
pillow
sklearn
tensorflow==2.0.0-beta0
jinja2
progressbar2"
https://github.com/bitbrute/evillimiter,github.com,/bitbrute/evillimiter,357,105,357,4,37,26,2019-09-17T20:04:01,2019-03-27T14:57:17,174,0,0,0,0,0,0,0,0,0,41,4,37,4,0,4,{'Python': 48802},
https://github.com/bitsadmin/wesng,github.com,/bitsadmin/wesng,1354,201,1354,0,12156,86,2019-10-16T20:16:16,2019-03-02T15:25:41,228,0,0,0,0,0,0,0,0,0,36,7,29,12,1,11,"{'Python': 36547, 'PowerShell': 10678, 'Visual Basic': 1136}",
https://github.com/bkimminich/juice-shop,github.com,/bkimminich/juice-shop,2480,1461,2480,138,126645,10694,2019-10-18T15:24:09,2014-09-19T14:53:16,1855,0,0,0,0,688,291,1040,1817,2670,1234,4,1230,717,1,716,"{'JavaScript': 1356198, 'TypeScript': 520820, 'HTML': 176719, 'CSS': 27866, 'Shell': 1875, 'Dockerfile': 1447, 'Ruby': 362}",
https://github.com/blabla1337/skf-flask,github.com,/blabla1337/skf-flask,371,165,371,7,82142,1993,2019-10-01T13:05:37,2015-01-23T22:01:05,1711,0,0,0,0,0,683,44,1017,191,542,52,490,373,1,372,"{'HTML': 2399280, 'Python': 410809, 'TypeScript': 182300, 'PLpgSQL': 174573, 'CSS': 127027, 'JavaScript': 25445, 'TSQL': 13280, 'Shell': 8034, 'Dockerfile': 3773}","aniso8601==7.0.0
atomicwrites==1.3.0
attrs==19.1.0
bcrypt==3.1.7
beautifulsoup4==4.7.1
bs4==0.0.1
cachetools==3.1.1
certifi==2019.6.16
cffi==1.12.3
chardet==3.0.4
Click==7.0
coverage==4.5.2
Flask==1.0.2
Flask-Bcrypt==0.7.1
Flask-CLI==0.4.0
Flask-Cors==3.0.7
flask-restplus==0.12.1
Flask-SQLAlchemy==2.3.2
google-api-python-client==1.7.9
google-auth==1.6.3
google-auth-httplib2==0.0.3
httplib2==0.13.0
idna==2.8
importlib-metadata==0.18
itsdangerous==1.1.0
Jinja2==2.10.1
jsonschema==3.0.1
MarkupSafe==1.1.1
nltk==3.4
numpy==1.15.4
oauth2client==1.5.2
pandas==0.24.2
#pkg-resources==0.0.0
pluggy==0.12.0
py==1.8.0
pyasn1==0.4.5
pyasn1-modules==0.2.5
pycparser==2.19
PyJWT==1.7.1
PyMySQL==0.9.3
pyrsistent==0.15.3
pytest==4.2.1
python-dateutil==2.8.0
pytz==2018.9
rake-nltk==1.0.4
requests==2.21.0
requests-unixsocket==0.1.5
rsa==4.0
scikit-learn==0.20.2
scipy==1.2.1
selenium==3.141.0
singledispatch==3.4.0.3
six==1.12.0
sklearn==0.0
soupsieve==1.9.2
SQLAlchemy==1.3.5
uritemplate==3.0.0
urllib3==1.24.3
Werkzeug==0.15.5
zipp==0.5.2"
https://github.com/blacknbunny/Shellcode-Encrypter-Decrypter,github.com,/blacknbunny/Shellcode-Encrypter-Decrypter,25,6,25,0,14,17,2019-08-29T11:19:16,2018-10-23T04:12:44,310,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,{'Python': 2373},
https://github.com/blacknbunny/ShellcodeToAssembly,github.com,/blacknbunny/ShellcodeToAssembly,76,28,76,0,30,33,2018-02-24T08:55:09,2017-12-10T11:44:45,75,0,0,0,0,0,0,0,27,6,1,0,1,1,0,1,{'Python': 2332},capstone==3.0.4
https://github.com/blacknbunny/mcreator,github.com,/blacknbunny/mcreator,128,25,128,0,33,28,2018-11-29T07:31:05,2018-11-10T03:30:10,19,0,0,0,0,0,0,0,0,28,7,0,7,1,0,1,"{'Python': 16453, 'C': 6695}",
https://github.com/blacknbunny/peanalyzer,github.com,/blacknbunny/peanalyzer,81,12,81,0,35,22,2019-04-15T08:17:05,2018-02-24T06:41:05,415,0,0,0,0,0,0,0,0,21,2,0,2,1,0,1,{'Python': 24042},
https://github.com/blackploit/hash-identifier,github.com,/blackploit/hash-identifier,85,19,85,0,118,6,2018-03-14T05:12:54,2018-03-14T04:33:44,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,{'Python': 35345},
https://github.com/blazeinfosec/bt2,github.com,/blazeinfosec/bt2,156,53,156,0,542,18,2016-05-27T20:56:09,2016-05-17T10:24:17,10,0,0,0,0,0,0,18,0,0,2,0,2,2,0,2,{'Python': 11088},
https://github.com/blechschmidt/massdns,github.com,/blechschmidt/massdns,1131,171,1131,0,695,167,2019-02-01T18:54:45,2016-06-23T10:42:34,953,0,0,0,0,0,0,60,74,32,46,13,33,17,2,15,"{'C': 159910, 'Python': 7815, 'Shell': 1302, 'CMake': 673, 'Makefile': 588, 'Dockerfile': 289}",
https://github.com/blindfuzzy/LHF,github.com,/blindfuzzy/LHF,100,25,100,1,180,40,2017-08-17T05:00:19,2016-08-10T15:39:19,371,0,0,0,0,0,0,37,3,0,14,8,6,4,2,2,"{'Python': 273903, 'Batchfile': 7055, 'Shell': 4289}",
https://github.com/blindfuzzy/RECON,github.com,/blindfuzzy/RECON,100,25,100,1,180,40,2017-08-17T05:00:19,2016-08-10T15:39:19,371,0,0,0,0,0,0,37,3,0,14,8,6,4,2,2,"{'Python': 273903, 'Batchfile': 7055, 'Shell': 4289}",
https://github.com/blueudp/DorkMe,github.com,/blueudp/DorkMe,110,40,110,1,66,56,2018-08-12T13:35:40,2018-07-13T12:20:57,30,0,0,0,0,0,0,0,0,56,5,4,1,0,0,0,{'Python': 8405},"Google-Search-API
argparse"
https://github.com/blueudp/deep-explorer,github.com,/blueudp/deep-explorer,123,30,123,0,99,41,2018-12-25T15:24:20,2018-12-06T12:39:06,19,0,0,0,0,0,0,0,0,41,3,2,1,1,0,1,{'Python': 9697},"interruptingcow
beautifulsoup4
requests"
https://github.com/bones-codes/bombs,github.com,/bones-codes/bombs,80,16,80,0,1133571,43,2017-04-27T06:43:30,2016-03-07T20:47:30,415,0,0,0,0,0,0,34,9,0,2,2,0,1,1,0,{},
https://github.com/borkmann/netsniff-ng,github.com,/borkmann/netsniff-ng,772,189,772,19,3017,1317,2019-10-04T08:23:46,2013-03-15T09:41:48,2393,0,0,0,559,162,288,196,61,41,213,44,169,84,4,80,"{'C': 1674537, 'Roff': 168815, 'Yacc': 57346, 'Shell': 23311, 'Makefile': 12766, 'Lex': 11796, 'Python': 2521, 'TeX': 1512, 'Vim script': 1330, 'Objective-C': 1020, 'C++': 974}",
https://github.com/botherder/viper,github.com,/botherder/viper,1257,337,1257,4,5179,2000,2019-09-24T13:18:34,2013-11-09T18:24:38,2144,0,0,0,34,521,387,207,505,201,762,65,697,460,9,451,"{'Python': 1026254, 'CSS': 167757, 'HTML': 81874, 'YARA': 29884, 'JavaScript': 27522}","-r requirements-base.txt
-r requirements-modules.txt
-r requirements-web.txt"
https://github.com/bounteous/libenom,github.com,/bounteous/libenom,24,10,24,0,29,31,2016-08-31T14:05:00,2016-08-14T14:17:17,16,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,{'Python': 15482},
https://github.com/boxug/trape,github.com,/boxug/trape,4316,717,4316,0,6685,105,2019-05-08T20:58:22,2017-10-31T14:03:57,554,0,0,0,0,0,0,0,46,49,179,83,96,28,2,26,"{'Python': 143789, 'HTML': 43891, 'JavaScript': 25675}","Flask
Flask-Login
Flask-Session
flask-socketio
flask_socketio
flask_cors
itsdangerous
Jinja2
MarkupSafe
python-engineio
python-socketio
six
Werkzeug
eventlet
requests
colorama"
https://github.com/boy-hack/w12scan,github.com,/boy-hack/w12scan,679,230,679,1,15072,143,2019-09-18T09:24:47,2019-01-23T03:09:50,238,0,0,0,0,0,0,0,0,0,53,11,42,4,1,3,"{'CSS': 857672, 'HTML': 85020, 'Python': 63692, 'JavaScript': 14397, 'Dockerfile': 987, 'Shell': 432}","certifi==2018.11.29
chardet==3.0.4
django>=2.1.6
elasticsearch==6.3.1
elasticsearch-dsl==6.3.1
geoip2==2.9.0
HackRequests==1.1
idna==2.8
maxminddb==1.4.1
python-dateutil==2.7.5
pytz==2018.7
redis==3.1.0
requests==2.21.0
six==1.12.0
tld==0.9.2
urllib3==1.24.2
gunicorn==19.9.0"
https://github.com/boy-hack/w13scan,github.com,/boy-hack/w13scan,390,88,390,0,1218,294,2019-10-11T13:08:39,2019-06-27T06:21:51,106,0,0,0,0,0,0,0,0,0,200,1,199,3,0,3,"{'Python': 369671, 'Makefile': 602}","asn1crypto==0.24.0
certifi==2019.6.16
cffi==1.12.3
chardet==3.0.4
colorama==0.4.1
cryptography==2.7
idna==2.8
pycparser==2.19
pyOpenSSL==18.0.0
requests==2.22.0
six==1.12.0
tld==0.9.3
urllib3==1.25.3"
https://github.com/brainfucksec/kalitorify,github.com,/brainfucksec/kalitorify,298,75,298,0,205,118,2019-10-11T18:34:56,2016-06-09T08:27:24,1219,0,0,0,0,0,0,17,54,22,23,1,22,2,0,2,"{'Shell': 20507, 'Makefile': 518}",
https://github.com/brannondorsey/PassGAN,github.com,/brannondorsey/PassGAN,577,121,577,1,27310,13,2018-09-30T16:27:59,2017-12-16T19:28:16,287,0,0,0,0,0,0,0,9,4,15,4,11,1,0,1,{'Python': 55109},"matplotlib==2.1.1
numpy==1.13.3
tensorflow==1.4.1
tensorflow-gpu==1.4.1"
https://github.com/brannondorsey/dns-rebind-toolkit,github.com,/brannondorsey/dns-rebind-toolkit,356,69,356,0,197,16,2018-06-12T01:44:24,2018-05-19T17:12:15,23,0,0,0,0,0,0,0,0,16,4,3,1,0,0,0,"{'JavaScript': 323342, 'HTML': 25213, 'CSS': 650}",
https://github.com/brannondorsey/mitm-router,github.com,/brannondorsey/mitm-router,339,71,339,0,17111,18,2018-01-17T22:19:41,2016-09-13T07:30:58,491,0,0,0,0,0,0,4,12,2,3,3,0,0,0,0,{'Shell': 3188},
https://github.com/brannondorsey/whonow,github.com,/brannondorsey/whonow,426,67,426,0,361,23,2018-06-11T00:46:37,2018-03-31T19:59:33,71,0,0,0,0,0,0,0,0,23,5,4,1,0,0,0,{'JavaScript': 15467},
https://github.com/brav0hax/smbexec,github.com,/brav0hax/smbexec,168,56,168,1,208359,59,2015-06-22T04:17:59,2012-10-06T22:54:38,988,0,0,12,42,0,5,0,0,0,9,6,3,3,2,1,"{'Ruby': 182589, 'Shell': 11467, 'Python': 1557, 'PowerShell': 28}",
https://github.com/brendan-rius/c-jwt-cracker,github.com,/brendan-rius/c-jwt-cracker,777,92,777,0,18,19,2019-06-04T13:24:07,2017-01-19T22:22:12,865,0,0,0,0,0,0,0,17,0,11,5,6,3,1,2,"{'C': 19873, 'Makefile': 348}",
https://github.com/brianwrf/NagaScan,github.com,/brianwrf/NagaScan,1,0,1,0,0,1,2018-10-28T13:42:17,2018-10-28T13:42:17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,{},
https://github.com/brigade/overcommit,github.com,/brigade/overcommit,3094,231,3094,35,2777,1569,2019-10-17T08:06:16,2011-03-24T09:56:26,3128,0,46,51,178,339,540,153,72,87,694,39,655,330,2,328,"{'Ruby': 676118, 'Shell': 6271}",
https://github.com/brompwnie/botb,github.com,/brompwnie/botb,206,16,206,6,3735,29,2019-10-04T11:33:55,2019-02-28T13:26:19,217,0,0,0,0,0,0,0,0,0,8,4,4,4,2,2,"{'Go': 28032, 'Makefile': 769}",
https://github.com/brutemap-dev/brutemap,github.com,/brutemap-dev/brutemap,65,23,65,2,562,65,2019-06-13T05:04:29,2019-05-02T23:03:48,41,0,0,0,0,0,0,0,0,0,5,0,5,1,0,1,{'Python': 65888},"argparse
backports.shutil-get-terminal-size
colorama
requests
selenium
termcolor"
https://github.com/brynary/rack-bug,github.com,/brynary/rack-bug,1089,115,1089,0,1296,156,2012-06-15T21:37:57,2009-03-09T01:41:41,1194,62,11,1,0,0,0,0,0,0,54,18,36,23,3,20,"{'Ruby': 83648, 'JavaScript': 7208}",
https://github.com/bskari/sqlassie,github.com,/bskari/sqlassie,64,32,64,0,3138,77,2012-06-30T21:45:37,2012-02-20T21:53:44,130,0,0,77,0,0,0,0,0,0,2,1,1,0,0,0,"{'C': 3783382, 'C++': 3480144, 'Shell': 19373, 'Python': 4257, 'Objective-C': 3369, 'JavaScript': 225}",
https://github.com/buguroo/cuckooautoinstall,github.com,/buguroo/cuckooautoinstall,149,67,149,0,561,164,2017-02-03T01:57:13,2014-11-25T18:22:06,800,0,0,0,0,93,64,5,2,0,15,5,10,8,1,7,{'Shell': 8893},
https://github.com/bwall/HashPump,github.com,/bwall/HashPump,782,117,782,1,63,49,2016-10-02T18:53:38,2012-08-30T13:59:29,1494,0,0,12,4,18,11,4,0,0,21,3,18,11,0,11,"{'C++': 35791, 'Makefile': 2780, 'Python': 1000}",
https://github.com/bwall/markovobfuscate,github.com,/bwall/markovobfuscate,46,18,46,0,16,6,2016-02-22T22:18:31,2015-11-21T07:29:05,93,0,0,0,0,0,5,1,0,0,3,3,0,1,1,0,{'Python': 32007},
https://github.com/bwall/pemcracker,github.com,/bwall/pemcracker,132,19,132,0,17,9,2015-11-18T19:45:14,2015-10-17T19:34:12,32,0,0,0,0,0,9,0,0,0,3,2,1,1,0,1,"{'C': 7028, 'C++': 254, 'Makefile': 97}",
https://github.com/byt3bl33d3r/CrackMapExec,github.com,/byt3bl33d3r/CrackMapExec,2972,800,2972,20,5821,450,2019-10-18T15:38:12,2015-08-14T14:11:55,1526,0,0,0,0,0,169,142,95,28,318,67,251,47,8,39,"{'Python': 343264, 'PowerShell': 228779, 'Makefile': 175}","-i https://pypi.org/simple/
backports.functools-lru-cache==1.5 ; python_version < '3'
bcrypt==3.1.7
beautifulsoup4==4.8.1
bs4==0.0.1
certifi==2019.9.11
cffi==1.13.0
chardet==3.0.4
cryptography==2.8
enum34==1.1.6 ; python_version < '3'
gevent==1.4.0
greenlet==0.4.15 ; platform_python_implementation == 'CPython'
idna==2.8
ipaddress==1.0.23 ; python_version < '3'
msgpack-python==0.5.6
netaddr==0.7.19
ntlm-auth==1.4.0
paramiko==2.4.2
pyasn1==0.4.5
pycparser==2.19
pycryptodomex==3.7.3
pylnk==0.2
pynacl==1.3.0
pyopenssl==19.0.0
requests-ntlm==1.1.0
requests==2.21.0
selenium==3.141.0
six==1.12.0
soupsieve==1.9.4
splinter==0.10.0
termcolor==1.1.0
terminaltables==3.1.0
urllib3==1.24.2
xmltodict==0.12.0"
https://github.com/byt3bl33d3r/DeathStar,github.com,/byt3bl33d3r/DeathStar,1007,252,1007,0,86,51,2019-09-02T22:36:03,2017-05-21T07:34:57,834,0,0,0,0,0,0,0,34,14,13,0,13,13,0,13,{'Python': 35106},"-i https://pypi.python.org/simple
asn1crypto==0.24.0
certifi==2019.3.9
cffi==1.12.2
chardet==3.0.4
cryptography==2.6.1
idna==2.8
pycparser==2.19
pyopenssl==19.0.0
requests==2.21.0
six==1.12.0
termcolor==1.1.0
urllib3==1.24.1"
https://github.com/byt3bl33d3r/MITMf,github.com,/byt3bl33d3r/MITMf,2873,894,2873,10,1375,467,2018-08-28T15:37:24,2014-07-07T11:13:51,1513,0,0,0,0,184,241,17,13,12,40,0,40,40,0,40,"{'Python': 489555, 'JavaScript': 94743, 'HTML': 4524, 'Shell': 133}","git+https://github.com/kti/python-netfilterqueue
pyinotify
pycrypto
pyasn1
cryptography
Pillow
netaddr
scapy
dnslib
Twisted
lxml
pefile
ipy
user_agents
pyopenssl
service_identity
configobj
Flask
dnspython
beautifulsoup4
capstone
python-magic
msgpack-python
requests
pypcap
chardet"
https://github.com/byt3bl33d3r/SILENTTRINITY,github.com,/byt3bl33d3r/SILENTTRINITY,995,192,995,0,29731,238,2019-10-04T20:10:50,2018-10-06T02:44:18,363,0,0,0,0,0,0,0,0,59,119,22,97,61,4,57,"{'Boo': 732659, 'Python': 270693, 'XSLT': 24919, 'C#': 1295, 'PowerShell': 516}","-i https://pypi.org/simple
aiofiles==0.4.0
aiosqlite==0.10.0
aiowinreg==0.0.1
asn1crypto==0.24.0
blinker==1.4
certifi==2019.9.11
cffi==1.12.3
chardet==3.0.4
click==7.0
cryptography==2.7
defusedxml==0.6.0
dnslib==0.9.10
docopt==0.6.2
donut-shellcode==0.9.2
h11==0.9.0
h2==3.1.1
hpack==3.0.0
hypercorn==0.6.0
hyperframe==5.2.0
idna==2.8
itsdangerous==1.1.0
jinja2==2.10.1
ldap3==2.5.1
markupsafe==1.1.1
minidump==0.0.10
minikerberos==0.0.11
msldap==0.1.1
multidict==4.5.2
netifaces==0.10.9
prompt-toolkit==2.0.9
pyasn1==0.4.7
pycparser==2.19
pypykatz==0.2.2
pytoml==0.1.21
quart==0.9.1
requests==2.22.0
six==1.12.0
sortedcontainers==2.1.0
termcolor==1.1.0
terminaltables==3.1.0
typing-extensions==3.7.4
urllib3==1.25.3
wcwidth==0.1.7
websockets==8.0.2
winsspi==0.0.3
wsproto==0.15.0"
https://github.com/byt3bl33d3r/gcat,github.com,/byt3bl33d3r/gcat,1099,397,1099,2,38,29,2018-11-16T13:43:15,2015-06-03T22:12:30,1261,0,0,0,0,0,27,1,0,1,0,0,0,0,0,0,{'Python': 33906},
https://github.com/c0decave/pdfgrab,github.com,/c0decave/pdfgrab,0,0,0,0,24,11,2019-10-02T16:39:23,2019-09-26T14:20:05,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,{'Python': 13506},
https://github.com/c0r3dump3d/osueta,github.com,/c0r3dump3d/osueta,139,46,139,0,12126,75,2018-11-05T17:47:18,2013-10-03T13:21:14,1859,0,0,0,18,47,0,6,0,4,6,0,6,3,0,3,{'Python': 30850},
https://github.com/cSploit/android,github.com,/cSploit/android,2280,960,2280,33,39599,1403,2018-09-28T18:40:00,2012-08-28T13:05:29,2222,0,0,282,177,421,453,33,14,23,1012,293,719,147,15,132,"{'Java': 868820, 'Shell': 3364}",
https://github.com/caffix/amass,github.com,/caffix/amass,1550,179,1550,17,20561,865,2019-09-29T04:38:08,2017-09-28T04:47:50,730,0,0,0,0,0,0,0,29,274,67,1,66,15,0,15,"{'Go': 586486, 'Dockerfile': 407}",
